gene,lable
SFRP2,0
LDHA,0
USH2A,0
MIF,0
DUSP19,0
HIRIP3,2
IL1RN,0
TSSC4,0
ARHGAP15,2
VEPH1,0
GTF3C3,2
NME7,0
TPM4,0
AGGF1,2
IFT172,0
MS4A7,0
FBXL5,0
DDX56,0
MCM6,0
DTNA,0
PARVG,0
SS18,0
MCHR1,0
KALRN,0
DNAJB9,0
PIP5K1B,0
BIRC6,2
GPR37,0
SNX17,0
WNT2,0
KIR2DL1,0
LILRA3,0
CCKAR,0
TTC38,0
NELL1,0
WNK4,0
PLP2,0
CRH,0
POLE3,0
LLGL1,0
NID2,0
RAB3IL1,0
AKT3,2
SH2D4A,0
GFER,0
LIMD1,0
CNGA2,0
KCNH2,0
NME3,0
UBASH3B,0
CD3EAP,0
C1orf35,0
PDE5A,0
PSMC3IP,0
BEX2,0
HMGCL,0
CYFIP2,0
TRIO,0
KCNE3,2
CADPS,0
KIF13B,0
PHF23,0
OSM,0
ADIPOQ,2
PYCR2,0
PTOV1,0
PCIF1,0
FBXO7,0
WDR89,0
RHPN2,0
ASGR2,0
RPS6KC1,0
FEZ2,0
TREX1,0
ITGB8,0
SMS,0
CHRNA7,0
CAMP,0
ECSIT,0
IRAK4,0
AGK,2
SLC9A3,0
CKS2,0
PDCL,0
RALA,0
LTBP3,0
TTC1,0
F5,0
KCNMA1,0
ORM1,0
PRPF38A,0
CIT,0
GNG3,0
ADIPOR2,0
KRT14,0
DGCR14,0
TEP1,0
PPP1R7,0
SLC22A4,0
NOD1,0
RAMP1,0
PRAM1,0
GIPC2,0
PLA2G1B,0
GTF3C2,0
GPR143,0
ACTN3,2
ELSPBP1,0
ANKRD13A,0
FNBP1L,0
SFRP1,0
EEF1A2,0
DLL4,0
KCNJ6,0
EFNA5,0
PLSCR4,0
KEL,0
CLPB,0
OPTN,0
AIF1,0
NRD1,0
KIAA1683,0
GLTSCR2,0
AGTPBP1,0
SNAPC1,0
RGS14,0
TCEA1,0
RAD23B,0
NTF3,0
PTPN14,0
TPR,0
NIPSNAP3A,0
PON1,0
JAM3,0
CHML,0
KIR3DL2,0
SNRNP35,0
DOK3,0
TNPO2,0
CDK2AP1,0
GRIK5,0
ACE,0
ARFGEF1,2
PAICS,0
NSMAF,0
KIF17,0
CELSR2,0
MAP4K5,0
MAST1,0
ENTPD6,0
CHRND,0
TRIM2,0
SNRPB,2
GRM4,0
S100A2,0
HK1,0
PLEKHA5,0
JAKMIP1,0
LAX1,0
ARHGEF10L,0
SEMG2,0
PTPRN2,0
CETP,2
F9,0
HOMER2,2
QKI,0
NUTF2,0
CLIC6,0
SPRY1,0
CNOT2,0
RPS6KB2,0
NHP2L1,0
FBXL2,0
RAI2,0
GLRA2,0
FANCG,0
CSNK1G2,0
VPS29,0
PCDH8,0
PICALM,2
MDH2,0
LNPEP,0
TRIM39,0
C4BPA,0
TNFRSF13C,0
TMEM147,0
SLC2A4,2
SEPHS1,0
BANF1,0
NEK9,0
IARS,0
MYO18A,0
NBR1,0
DGKZ,0
NRIP2,0
SCNM1,0
DNAJC13,0
CCDC53,0
OGFOD2,0
MKI67,0
KLHL3,0
GTF2A1L,0
DNAL4,0
DEFA1,0
OPRL1,0
RNF31,0
TNFSF8,0
CD177,0
NDUFA5,0
CCND2,0
TCEB3,0
STK24,2
RNF139,0
RASSF8,0
BTBD10,0
IL22RA1,0
RBBP5,0
CDK5RAP3,0
PDE1A,0
RAB6B,0
GNG7,2
LTBP4,0
AKTIP,2
POLR1D,0
NRGN,0
SF3B2,0
AANAT,0
KLRC1,0
LAMB1,0
RASAL2,0
PHF12,0
CEACAM5,0
PTGES2,0
ACPP,0
PSMC4,0
SAP30BP,0
GNMT,0
PTH2R,0
AK5,2
NUPL1,0
PKIA,2
HIRA,2
GRIN2C,0
RAB37,0
KIF11,0
NDUFV2,0
PCMT1,2
CCL3L1,0
DAAM1,0
NRBP1,0
IDH3B,0
KIR2DL3,0
IDH3A,0
TXNDC9,0
NUCB2,0
CCT2,0
NUFIP1,0
PCSK2,0
LIG1,0
ENC1,0
DBF4B,0
C1orf94,0
RBM10,2
PSRC1,0
ENSA,0
FLOT1,2
RPL6,0
SFMBT1,0
PPP2R5C,0
SUMF2,0
INHA,0
CYB5R2,0
U2AF1,0
NAT14,0
RALY,0
SYT3,2
DHFR,0
CLTB,0
SVIL,0
SLC4A7,0
VSNL1,2
SLIT1,0
ARHGAP26,2
TRAPPC2,0
SOCS2,0
PTPRT,0
SCAMP2,0
CLEC4M,0
RAB11FIP3,0
HIST1H3C,0
MYBPC1,0
CSH2,0
GABRB1,0
B9D1,0
CHN2,0
AKAP2,0
SENP3,2
INSIG1,0
GOLGB1,0
XPO5,0
DDX19A,0
AVPR1A,2
CBY1,0
CLDN2,0
FXYD3,0
LCN2,0
TLR8,0
DEXI,0
CACNA1D,0
TNNT3,0
UQCRB,0
PNPLA2,0
PEX7,0
SEPT4,0
MEGF8,0
P4HA2,0
GJA1,0
GHRHR,0
TTC27,0
MARS,0
KLC4,0
RDH5,0
QRICH1,2
UPP1,0
POLR2B,0
TDRD7,0
ITGA10,0
SAV1,0
TENC1,2
PDIA2,2
RGS9,0
C9orf78,0
UBD,0
TBCB,0
SLIT3,0
GNAT1,0
COL6A1,0
TLK1,0
LSP1,2
PTGER1,0
SNRPE,0
PIK3AP1,0
UIMC1,0
DAPK2,0
ACVR1C,2
ZMIZ2,0
SEC13,0
ANKS4B,0
PDC,0
PTPN7,0
HCST,0
NAV2,0
PLXND1,0
SEMA6A,0
TSHB,0
APOBEC1,2
DYSF,0
CCL25,0
TNFSF13B,0
TNIK,0
PRIM1,0
RELN,0
NPFFR2,0
NEK1,0
TAZ,0
LAMP1,0
DCUN1D1,0
TMEM108,2
KCNJ10,0
GLS2,0
KLK6,0
PPP1R10,0
NPFFR1,0
GRM6,0
C9,0
C7,0
BRSK1,0
DOK5,0
M6PR,0
HIST2H3C,0
MYO9B,2
USP11,0
TMEM62,2
PODXL,0
IDH1,0
PSIP1,0
LRRC23,0
HIST3H2BB,0
SH2D1A,0
CD1B,2
RILPL2,0
CCDC88C,0
LY6H,0
COPE,2
RASGRF2,0
SYNJ2BP,0
GNGT1,0
SMG7,0
ARL2,2
WSB2,0
GREM2,0
KCND1,0
SULT1A3,0
LRRCC1,0
CKAP5,0
KIDINS220,0
HCRTR1,0
TRIP13,2
GH1,0
PRKRIP1,0
ITPR2,0
SNRPN,0
HMGCR,2
GLOD4,0
H3F3B,0
EPHA1,0
FZD2,0
LRPPRC,0
SAAL1,0
SNX20,0
DHRS1,0
DPM2,0
WBP4,0
PLAA,0
POP7,0
CASP5,0
STX18,0
FAM46C,2
DNALI1,0
PDLIM4,2
PLEKHM1,0
BRD4,0
FCGR3B,0
PEG10,0
CYFIP1,0
RNF183,0
EIF4ENIF1,0
SSBP2,0
LPAR3,0
CHRNA1,0
SCG5,0
CLUAP1,0
PEX6,2
VPS37C,0
WNT5B,0
SIPA1,2
FRZB,2
HERC3,0
ARIH1,2
ANKRD2,0
UBA3,0
SPHK1,0
TAP2,0
UCN3,0
EVPL,0
FBXL18,0
XCR1,0
ZNRD1,2
FCGRT,0
FKBPL,0
NPNT,0
RHAG,0
CSRP2BP,0
ANXA6,0
ADIPOR1,2
FCER2,0
CHD8,0
BMPER,0
PRL,0
MAPK4,0
PCDH1,2
BNIP2,0
EIF2S1,2
TRAPPC6A,0
AGXT,2
SIGMAR1,0
CALU,0
RYR2,0
XK,0
TBL1XR1,0
C1orf123,0
EIF3I,0
MAPK15,0
UCN2,0
PRKAB1,0
THNSL2,0
UQCRC1,0
ARHGAP9,0
CCNT2,0
REG3A,0
DAB2IP,0
QRSL1,0
NFAM1,0
SIPA1L1,0
SCYL2,0
DEDD,2
HRH2,0
LRRC59,0
LGALS8,0
HLA-DQB1,0
SERPINA3,0
GPX7,0
FOLR1,0
PTP4A1,0
BRCC3,0
TTC3,2
CDA,0
GPR1,0
UBE2C,0
ERP29,0
PACSIN1,0
PRSS1,0
KLRB1,0
WDR5,0
RAPGEF2,0
C8orf48,0
ZFYVE20,0
UBE2J1,2
ELMO1,0
G3BP1,0
VIL1,0
MST1,0
COQ6,0
G6PD,0
HSD17B14,0
PTCHD2,0
BZW2,0
AGRP,0
PRUNE2,0
PDE4A,0
STK16,0
TOM1,0
MMP25,0
GPD1,0
MRE11A,2
DNASE1,2
USP6NL,0
PDK1,0
LOXL4,0
HSPBAP1,0
LANCL1,0
SENP6,0
KLHDC2,0
CRLF2,0
CALCA,2
ZW10,0
STOM,0
RLN3,0
HTR7,0
KPNA5,0
VARS,0
INSC,0
ARHGEF18,2
EPC1,0
ADCY8,0
EIF2B3,0
ENOX2,0
KIAA1191,0
CEP72,0
DUSP12,0
TRIM41,0
CDKN1C,0
EIF3M,0
KCNRG,0
DCLRE1C,0
RAB6A,0
STX16,0
IL11RA,0
AASDHPPT,2
SPARCL1,0
TTC19,0
BRIP1,0
OPN4,0
PSMB10,0
NME4,0
GEMIN6,0
RBM5,0
PTGER3,0
TMEM222,0
ETF1,0
FAM178B,0
NPPB,0
EYA3,0
F7,0
PLD3,2
RAPGEF6,2
BTLA,0
ANXA3,0
SNRPC,0
WDTC1,0
SYNJ2,0
MOS,0
RAB11B,0
PTTG1,0
RAPGEF5,0
PARVB,0
STK19,0
GBF1,0
CD2BP2,0
IL12A,0
CTNNAL1,2
SMO,0
AGRN,0
MIS12,0
MCF2L,0
FXN,0
C20orf195,0
CCDC115,0
TPD52L3,0
NUP210,0
MT2A,0
MYCBP2,0
CSF2,0
IL21,0
CKAP4,0
NASP,0
TP53RK,0
EHMT1,0
PSMD1,0
HSPA2,0
CYBB,0
SCN2A,2
ST3GAL4,0
TWF2,0
GRIN3A,0
MPPED2,0
TNFSF12,0
SPINT1,0
C6,0
ATP6V1B1,0
XPO7,0
MYCBPAP,0
PRLHR,0
CHRD,0
MED23,0
FASTK,0
CCL26,0
WDR61,0
SNAP29,0
GADD45GIP1,0
A1CF,0
ABHD4,2
SETD5,0
KRTAP3-2,0
GNPNAT1,0
CCDC7,0
SHFM1,0
ACP6,0
NDE1,0
UBLCP1,0
DOCK8,0
HECW2,0
MRPL38,0
FANCE,0
GNL3,0
TRIM25,0
BTAF1,0
MORF4L1,0
TRIM33,0
GTF2A2,0
HIST1H3A,0
SAP18,0
CLDN11,0
TRIM3,0
NCALD,2
TRIM62,0
OTUD7B,0
HPR,2
RASSF7,0
CCT4,2
MIDN,0
ADPGK,0
GTF2IRD1,0
SKIV2L,0
C1orf216,0
TRIM9,0
TRIM22,0
ZDHHC17,0
HLA-DPB1,0
PAXIP1,0
ZNF259,0
RBMX,0
NAB2,0
C14orf166,0
LMO7,2
CDH11,0
SAMD4B,0
MICALL1,0
CDX4,0
HEXIM1,0
TRIM21,0
RIN3,0
BRDT,0
TAF2,0
MICB,0
LIMA1,0
RNF8,0
TAC4,0
AMOT,0
CHD6,0
SRPK2,0
PSMB7,0
MARCKSL1,0
IL17B,0
CSRP2,0
TRIOBP,2
C16orf80,0
ZFAND5,0
SLC22A9,0
PLRG1,0
ZFP28,0
TRMT1,0
LMO1,0
ABT1,0
SOCS5,0
HERC1,0
B4GALT3,0
TRIM31,0
CTSE,0
CAND1,0
MORF4L2,0
ZFAND6,0
APOC1,0
MED27,0
IL18BP,0
CD7,0
CORO1A,2
GLYAT,0
LDB2,0
CPAMD8,0
BRI3BP,0
HSF2BP,0
RRN3,0
TIMELESS,0
ATG4B,0
SART3,0
CCL28,0
CSRP1,2
WBP5,0
KIFC2,0
NXPH3,0
IVNS1ABP,2
HPCA,0
USP5,0
MED26,0
RNF115,0
OAT,0
BRD2,0
CIAO1,0
RNF41,0
SUPT16H,0
KLHL12,0
CKMT2,0
LZTR1,0
GRID1,0
BLZF1,0
MADCAM1,0
MEFV,0
LZTS1,0
GTF2H2,0
ANKHD1,2
UPF3A,0
TRIM38,0
SNAPC2,0
IGHMBP2,0
KCNIP1,0
GTF2H4,0
MRPS12,0
ECD,0
GSC2,0
MALT1,0
GPM6A,0
TAF3,0
MFNG,0
DERL1,0
SSX3,0
TOMM34,0
UBR4,0
MED10,0
VGLL1,0
MYO9A,0
CXCL1,0
SNAPC5,0
VPS33B,0
PFDN5,0
CTSC,0
SOBP,0
SSX2,0
CDR2,0
CNP,0
MAGOH,0
IRAK3,0
TNFRSF18,0
BOC,0
LGALS13,2
LY96,0
APOD,2
MFSD3,0
SRCAP,0
TAF1A,0
MID1,0
KLHL8,2
NDUFB11,0
C1S,0
PHIP,0
KCNIP2,0
IGSF8,0
SRA1,0
TAF6L,0
TMF1,2
BAZ2B,0
ALPL,0
RAB18,0
SAG,0
NUFIP2,0
NRAP,0
GTF3C5,0
WNT5A,0
FGF10,0
PROP1,0
RPS21,0
RLN2,0
RUFY3,0
THRAP3,0
KCNIP4,0
LSR,0
PACS2,0
ARSE,0
CCDC88B,0
MTFR1,0
RNF135,2
PRF1,0
KLHL1,2
TBC1D10A,0
TAF13,0
ZFPL1,0
EFNB3,0
TNFSF15,0
FEM1A,0
GAS6,2
SETD1B,0
SUPT3H,0
C19orf25,0
LCT,0
MED16,0
UHRF2,0
BTBD3,0
RBBP9,0
SSX4,0
KLHL26,2
EGLN1,0
MYO3A,0
TCEAL1,0
INTS4,0
TRIM6,0
CFP,0
SPINK7,0
PPIE,0
RNF144A,0
TRIM13,2
PRDX2,0
TRPV1,0
ATP2B2,0
BAZ2A,0
ACAP3,0
SERPIND1,0
TRIM65,0
TNPO3,0
COL23A1,0
TRIM69,0
C1orf61,0
SPINT2,0
TRIM8,0
DENND4A,0
ECE1,0
SHARPIN,0
TTLL5,0
DDX11,0
FAM127B,0
SNAPC3,0
ASCL3,0
ZMYM5,0
LUM,0
GTF2H3,0
TRIM17,0
ZFAND3,0
NOC2L,0
TRIM16,0
HIST1H2AB,0
RNF114,2
TAF4B,0
GAS2,0
ZMYM6,0
HLA-DRB1,0
ARC,0
CASKIN1,0
WDR60,0
TIMP2,0
DMP1,0
NBL1,0
KIAA0947,0
NACC1,0
ZFR,0
USP16,0
DGKA,0
RNF141,0
CD34,0
RPL7A,0
LAMB3,2
CBX7,0
CCDC101,0
ZNHIT6,0
NAB1,0
CXCL5,0
HIST1H2BG,0
DPT,0
CLDN7,0
GUCY1A2,0
CFB,0
PELI3,0
PTTG1IP,0
CST7,0
ADNP,0
AEBP2,0
AFF1,2
AFF4,2
AHR,0
AHRR,0
AIRE,0
ALX1,0
ALX4,2
ANKZF1,2
AR,2
ARID1A,0
ARID1B,0
ARID2,2
ARID3A,2
ARID3B,0
ARID4A,2
ARID5A,0
ARNT,0
ARNT2,2
ARNTL,0
ARNTL2,0
ASCL1,0
ASCL2,0
ASH1L,0
ASH2L,0
ATF1,2
ATF2,2
ATF3,0
ATF4,2
ATF5,2
ATF6,0
ATF6B,2
ATF7,2
ATOH1,0
ATRX,0
ATXN7,0
BACH1,0
BACH2,0
BARX1,0
BARX2,0
BATF,0
BATF3,0
BCL11A,0
BCL11B,0
BCL3,0
BCL6,2
BCL6B,0
BCLAF1,0
BHLHE40,2
BHLHE41,0
BMP2,2
BNC2,0
BPTF,0
BRCA1,0
CARHSP1,0
CBFB,0
CDC5L,0
CDX1,0
CDX2,0
CEBPA,2
CEBPB,2
CEBPD,0
CEBPE,0
CEBPG,0
CEBPZ,0
CENPT,0
CIC,0
CIZ1,0
CLOCK,0
CNOT4,0
CREB1,0
CREB3,0
CREB3L1,0
CREB3L3,0
CREB3L4,0
CREB5,2
CREBBP,0
CREBZF,0
CREM,0
CRX,0
CTCF,0
CUX1,0
CUX2,0
CXXC1,0
DACH1,0
DBP,0
DDB2,0
DDIT3,2
DEAF1,0
DLX1,0
DLX2,0
DLX3,0
DLX4,0
DLX5,0
DMAP1,0
DMRTB1,0
DMTF1,0
DNAJC1,0
DNMT1,0
DNMT3A,0
DNMT3B,0
DNMT3L,0
DPF1,0
DPF2,0
DR1,0
DRAP1,0
E2F1,2
E2F2,2
E2F3,0
E2F4,0
E2F5,0
E2F6,0
E4F1,0
EBF1,0
EGR1,0
EGR2,0
EGR4,0
EHF,0
ELF1,0
ELF2,0
ELF3,0
ELF4,0
ELF5,0
ELK1,0
ELK3,0
ELK4,0
EMX2,0
EN1,0
EN2,0
ENO1,0
EOMES,0
EPAS1,2
ERF,0
ERG,0
ESR1,0
ESR2,0
ESRRA,0
ESRRB,0
ESRRG,0
ETS1,0
ETS2,0
ETV1,0
ETV3,0
ETV4,0
ETV5,2
ETV6,0
EZH1,0
EZH2,2
FIZ1,0
FLI1,0
FOS,2
FOSB,0
FOSL1,0
FOSL2,0
FOXA1,2
FOXA2,0
FOXA3,0
FOXC1,0
FOXD3,0
FOXE1,0
FOXF2,0
FOXG1,0
FOXH1,0
FOXJ3,0
FOXK2,0
FOXL1,0
FOXL2,0
FOXM1,0
FOXN3,0
FOXO1,2
FOXO3,0
FOXO4,0
FOXP1,0
FOXP2,0
FOXP3,0
FOXP4,0
FOXS1,0
FUBP1,0
FUBP3,0
GABPA,2
GABPB1,2
GATA1,0
GATA2,0
GATA3,0
GATA4,0
GATA5,0
GATA6,0
GATAD2A,0
GATAD2B,0
GCM1,0
GFI1,0
GFI1B,0
GLI1,0
GLI2,0
GLI3,0
GMEB1,0
GMEB2,0
GSC,0
GTF2I,0
GTF3A,0
HAND1,0
HAND2,0
HBP1,0
HES1,0
HES6,0
HESX1,0
HEY1,0
HEY2,0
HEYL,0
HHEX,0
HIC1,0
HIC2,0
HIF1A,2
HIF3A,0
HIVEP1,0
HIVEP2,0
HIVEP3,0
HLF,0
HLTF,0
HMG20A,0
HMG20B,0
HMGA1,0
HMGA2,0
HMGXB3,0
HMGXB4,0
HNF1A,0
HNF1B,0
HNF4A,0
HNF4G,0
HOPX,0
HOXA1,0
HOXA10,0
HOXA11,0
HOXA13,0
HOXA2,0
HOXA3,0
HOXA5,0
HOXA7,0
HOXA9,0
HOXB1,0
HOXB13,0
HOXB2,0
HOXB3,0
HOXB4,0
HOXB6,0
HOXB7,0
HOXB8,0
HOXB9,0
HOXC10,0
HOXC13,0
HOXC4,0
HOXC8,0
HOXC9,0
HOXD10,0
HOXD11,0
HOXD12,0
HOXD13,0
HOXD4,0
HOXD8,0
HOXD9,0
HSF1,0
HSF2,0
HSF4,0
HSFX1,0
ID1,0
ID2,0
ID3,0
ID4,0
IFI16,0
IKZF1,0
IKZF2,0
IKZF3,0
IKZF4,0
IKZF5,0
INSM1,0
IRF1,0
IRF2,0
IRF3,0
IRF4,0
IRF5,0
IRF7,0
IRF8,0
IRF9,0
IRX4,0
ISL1,0
ISL2,0
JARID2,0
JDP2,0
JUN,0
JUNB,0
JUND,2
KAT5,0
KCMF1,0
KCNIP3,0
KHSRP,0
KIAA1549,0
KLF1,0
KLF10,0
KLF11,0
KLF12,0
KLF13,0
KLF16,0
KLF2,0
KLF3,0
KLF4,0
KLF5,0
KLF6,0
KLF8,0
KLF9,0
L3MBTL2,0
LEF1,0
LHX1,0
LHX2,0
LHX3,0
LHX4,0
LHX9,0
LMX1A,0
LMX1B,0
LYAR,0
LYL1,0
MAF,0
MAF1,0
MAFA,0
MAFB,0
MAFF,0
MAFG,0
MAFK,0
MATR3,0
MAX,0
MAZ,0
MBD1,0
MBD2,0
MBD3,0
MBD4,0
MECP2,0
MEF2A,0
MEF2B,0
MEF2C,0
MEF2D,0
MEIS1,0
MEIS2,0
MEIS3,0
MEOX1,0
MEOX2,0
MGA,0
MIER1,0
MITF,0
MLLT1,2
MLLT10,0
MLLT3,2
MLLT4,0
MLLT6,0
MLX,0
MLXIP,0
MLXIPL,0
MNT,0
MSC,0
MSX1,0
MSX2,0
MTA1,0
MTA2,0
MTF1,0
MTF2,0
MXD1,0
MXD3,0
MXD4,0
MXI1,0
MYB,0
MYBL1,0
MYBL2,0
MYC,0
MYCN,0
MYF5,0
MYF6,0
MYOD1,0
MYOG,0
MYT1,0
MZF1,0
NCOA1,2
NCOA2,0
NCOA3,2
NCOA4,0
NCOA5,0
NCOA6,0
NCOR1,0
NCOR2,0
NEUROD1,0
NEUROD2,0
NEUROD6,0
NEUROG1,0
NEUROG2,0
NFAT5,0
NFATC1,0
NFATC2,0
NFATC3,0
NFATC4,0
NFE2,0
NFE2L1,2
NFE2L2,2
NFE2L3,0
NFIA,0
NFIB,0
NFIC,0
NFIL3,0
NFIX,0
NFKB1,2
NFKB2,0
NFKBIA,0
NFKBIB,0
NFKBIE,0
NFKBIZ,0
NFRKB,0
NFX1,0
NFYA,0
NFYB,0
NFYC,0
NHLH1,0
NHLH2,0
NKRF,0
NKX2-1,0
NKX2-2,0
NKX2-5,0
NKX3-1,0
NOC4L,0
NONO,0
NPAS2,2
NPAS4,0
NR0B1,2
NR0B2,0
NR1D1,0
NR1D2,0
NR1H2,0
NR1H3,0
NR1H4,0
NR1I2,0
NR1I3,0
NR2C1,0
NR2C2,0
NR2F1,0
NR2F2,0
NR2F6,0
NR3C1,0
NR3C2,0
NR4A1,0
NR4A2,0
NR4A3,0
NR5A1,2
NR5A2,0
NR6A1,0
NRF1,0
NRL,0
OLIG2,0
OLIG3,0
ONECUT1,0
OSR1,0
OTX1,0
OTX2,0
PARP1,0
PATZ1,0
PAWR,0
PAX1,0
PAX2,0
PAX3,0
PAX5,0
PAX6,0
PAX7,0
PAX8,0
PAX9,0
PBRM1,0
PBX1,0
PBX2,0
PBX3,0
PCBP1,0
PCBP2,0
PCGF6,0
PDX1,0
PEG3,0
PGR,0
PHB,0
PHB2,0
PHOX2A,0
PITX1,0
PITX2,0
PKNOX1,0
PKNOX2,0
PLAG1,0
PLAGL1,0
PLAGL2,0
PLEK,0
POGZ,0
POU1F1,0
POU2AF1,0
POU2F1,2
POU2F2,0
POU2F3,0
POU3F1,0
POU3F2,0
POU3F3,0
POU3F4,0
POU4F1,0
POU4F2,0
POU5F1,2
PPARA,0
PPARD,0
PPARG,0
PPP1R13L,0
PRDM1,0
PRDM16,0
PRDM2,0
PRDM4,0
PREB,0
PROX1,0
PRRX1,0
PRRX2,0
PSPC1,0
PURA,0
PURB,0
RARA,0
RARB,0
RARG,0
RAX,0
RAX2,0
RBAK,2
RBPJ,0
RCOR1,0
RCOR2,0
RCOR3,0
REL,0
RELA,2
RELB,0
RERE,0
REST,0
RFX1,0
RFX2,0
RFX3,0
RFX4,0
RFX5,0
RFX6,0
RFXANK,0
RFXAP,0
RLF,0
RORA,0
RORB,0
RORC,0
RREB1,0
RUNX1,2
RUNX1T1,0
RUNX2,2
RUNX3,0
RXRA,2
RXRB,0
RXRG,0
SALL1,0
SALL2,0
SATB1,0
SATB2,0
SCAPER,0
SETBP1,0
SFPQ,0
SHOX,0
SIM1,2
SIM2,0
SIX1,0
SIX2,0
SIX3,0
SIX4,0
SIX5,0
SIX6,0
SKI,0
SKIL,0
SMAD1,2
SMAD2,0
SMAD3,2
SMAD4,0
SMAD5,0
SMAD6,0
SMAD7,0
SMAD9,0
SMARCA1,0
SMARCA2,0
SMARCA4,0
SMARCA5,0
SMARCB1,0
SMARCC1,0
SMARCC2,0
SMARCD1,0
SMARCD3,0
SMARCE1,2
SNAI1,0
SNAPC4,0
SOX1,0
SOX10,0
SOX11,0
SOX13,0
SOX17,0
SOX18,0
SOX2,0
SOX3,0
SOX30,0
SOX4,0
SOX5,0
SOX6,0
SOX7,0
SOX8,0
SOX9,0
SP1,2
SP100,0
SP110,0
SP2,0
SP3,0
SP4,0
SPDEF,2
SPI1,2
SPIB,0
SREBF1,0
SREBF2,0
SRF,0
SSRP1,0
ST18,0
STAT1,0
STAT2,0
STAT3,0
STAT4,0
STAT5A,0
STAT5B,0
STAT6,0
TAF1,0
TAL1,0
TAX1BP1,0
TBP,0
TBPL1,0
TBR1,0
TBX19,0
TBX2,0
TBX4,0
TBX5,0
TCF12,0
TCF19,0
TCF20,0
TCF21,0
TCF25,0
TCF3,0
TCF4,2
TCF7L1,0
TCF7L2,0
TEAD1,0
TEAD2,0
TEAD3,0
TEAD4,0
TEF,0
TERF1,0
TFAM,0
TFAP2A,0
TFAP2B,0
TFAP2C,0
TFB1M,0
TFCP2,0
TFDP1,0
TFDP2,0
TFE3,0
TFEB,0
TFEC,0
TGIF1,2
TGIF2,0
THAP1,0
THAP7,0
THAP8,0
THRA,0
THRB,0
TLX1,0
TLX2,0
TLX3,0
TOE1,0
TOPORS,0
TOX4,0
TP53,0
TP63,0
TP73,0
TRERF1,0
TRPS1,0
TSC22D1,0
TSC22D3,0
TSC22D4,0
TTF1,0
TTF2,0
TUB,0
TWIST1,0
UBTF,0
UNK,0
USF1,0
USF2,0
UTF1,0
VDR,0
WIZ,0
WT1,0
XBP1,0
YBX1,0
YEATS4,0
YY1,0
ZBED1,0
ZBTB1,0
ZBTB11,0
ZBTB12,0
ZBTB16,0
ZBTB17,0
ZBTB2,0
ZBTB22,0
ZBTB24,0
ZBTB25,0
ZBTB32,0
ZBTB33,0
ZBTB43,0
ZBTB44,0
ZBTB45,0
ZBTB48,0
ZBTB5,0
ZBTB6,0
ZBTB7A,0
ZBTB7B,0
ZC3H12A,0
ZC3H15,0
ZC3H7B,0
ZEB1,0
ZEB2,0
ZFHX3,0
ZFP2,0
ZFP64,0
ZFP91,0
ZFPM1,0
ZFPM2,0
ZHX1,0
ZHX2,0
ZHX3,0
ZIC1,0
ZIC2,0
ZIC3,0
ZIC4,0
ZKSCAN1,0
ZKSCAN5,0
ZNF10,0
ZNF101,0
ZNF107,0
ZNF133,0
ZNF135,0
ZNF136,0
ZNF142,0
ZNF148,0
ZNF165,0
ZNF174,0
ZNF184,0
ZNF197,0
ZNF20,0
ZNF202,0
ZNF205,0
ZNF208,0
ZNF219,0
ZNF227,0
ZNF232,0
ZNF235,0
ZNF239,0
ZNF24,0
ZNF250,0
ZNF263,0
ZNF266,0
ZNF274,0
ZNF276,0
ZNF277,0
ZNF282,0
ZNF287,0
ZNF329,0
ZNF331,0
ZNF334,0
ZNF335,0
ZNF337,0
ZNF33B,0
ZNF341,0
ZNF346,0
ZNF350,0
ZNF354A,0
ZNF382,0
ZNF384,0
ZNF398,0
ZNF408,0
ZNF41,0
ZNF410,0
ZNF414,0
ZNF417,0
ZNF423,0
ZNF426,0
ZNF431,0
ZNF439,0
ZNF44,0
ZNF440,0
ZNF446,0
ZNF451,0
ZNF467,0
ZNF473,0
ZNF496,0
ZNF510,0
ZNF512B,0
ZNF516,0
ZNF521,0
ZNF557,0
ZNF558,0
ZNF559,0
ZNF579,0
ZNF580,0
ZNF581,0
ZNF585B,0
ZNF592,0
ZNF593,0
ZNF598,0
ZNF605,0
ZNF622,0
ZNF639,0
ZNF646,0
ZNF653,0
ZNF655,0
ZNF670,0
ZNF671,0
ZNF675,0
ZNF689,0
ZNF691,0
ZNF7,0
ZNF71,0
ZNF74,0
ZNF746,0
ZNF76,0
ZNF764,0
ZNF768,0
ZNF775,0
ZNF8,0
ZNF83,0
ZNF91,0
ZSCAN16,0
ZSCAN20,0
ZSCAN21,0
ZXDC,0
